ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
20736,JDS4 LVSPE,Real Sample,River water 38 Varvarin,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",96,Krusevac,Serbia,43.739599,21.368847,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.75,26.7,,Danube River Basin,Danube River Basin,,,
20737,JDS4 LVSPE,Real Sample,River water 38 Varvarin,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",95,Krusevac,Serbia,43.739599,21.368847,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.75,26.7,,Danube River Basin,Danube River Basin,,,
20738,JDS4 LVSPE,Real Sample,River water 37 Downstream Pancevo,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",96,Sremska Mitrovica,Serbia,44.812138,20.644889,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.86,27.8,,Danube River Basin,Danube River Basin,,,
20739,JDS4 LVSPE,Real Sample,River water 37 Downstream Pancevo,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",95,Sremska Mitrovica,Serbia,44.812138,20.644889,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.86,27.8,,Danube River Basin,Danube River Basin,,,
20740,JDS4 LVSPE,Real Sample,River water 36 Jamena Sava mouth,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",96,Sremska Mitrovica,Serbia,44.795293,20.420803,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.86,26.8,,Danube River Basin,Danube River Basin,,,
20741,JDS4 LVSPE,Real Sample,River water 36 Jamena Sava mouth,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",95,Sremska Mitrovica,Serbia,44.795293,20.420803,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.86,26.8,,Danube River Basin,Danube River Basin,,,
20742,JDS4 LVSPE,Real Sample,River water 35 Jamena,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",96,Sremska Mitrovica,Serbia,44.877767,19.083919,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.9,21.9,,Danube River Basin,Danube River Basin,,,
20743,JDS4 LVSPE,Real Sample,River water 35 Jamena,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",95,Sremska Mitrovica,Serbia,44.877767,19.083919,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.9,21.9,,Danube River Basin,Danube River Basin,,,
20744,JDS4 LVSPE,Real Sample,River water 34 Jesenice na Dolenjskem,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",96,Zapresic,Croatia,45.86157,15.692091,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.9,21.9,,Danube River Basin,Danube River Basin,,,
20745,JDS4 LVSPE,Real Sample,River water 34 Jesenice na Dolenjskem,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",95,Zapresic,Croatia,45.86157,15.692091,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.9,21.9,,Danube River Basin,Danube River Basin,,,
20746,JDS4 LVSPE,Real Sample,River water 33 Tisza mouth,"Tue, 07/09/2019 - 22:00","Tue, 06/04/2019 - 22:00",96,Zrenjanin,Serbia,45.145604,20.282187,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.66,27.5,,Danube River Basin,Danube River Basin,,,
20747,JDS4 LVSPE,Real Sample,River water 33 Tisza mouth,"Tue, 07/09/2019 - 22:00","Tue, 06/04/2019 - 22:00",95,Zrenjanin,Serbia,45.145604,20.282187,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.66,27.5,,Danube River Basin,Danube River Basin,,,
20748,JDS4 LVSPE,Real Sample,River water 32 Tiszasziget - Martonos,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",96,Szeged,Hungary,46.186105,20.106786,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.03,25.2,,Danube River Basin,Danube River Basin,,,
20749,JDS4 LVSPE,Real Sample,River water 32 Tiszasziget - Martonos,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",95,Szeged,Hungary,46.186105,20.106786,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.03,25.2,,Danube River Basin,Danube River Basin,,,
20750,JDS4 LVSPE,Real Sample,River water 31 Ilok - Backa Palanka,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",96,Ilok,Croatia,45.233948,19.380969,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.16,25.7,,Danube River Basin,Danube River Basin,,,
20751,JDS4 LVSPE,Real Sample,River water 31 Ilok - Backa Palanka,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",95,Ilok,Croatia,45.233948,19.380969,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.16,25.7,,Danube River Basin,Danube River Basin,,,
20752,JDS4 LVSPE,Real Sample,River water 30 Drava 5 km upstream Danube confluence,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",96,Esztergom,Hungary,45.55221,18.86517,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,22.9,,Danube River Basin,Danube River Basin,,,
20753,JDS4 LVSPE,Real Sample,River water 30 Drava 5 km upstream Danube confluence,"Wed, 07/10/2019 - 22:00","Wed, 06/05/2019 - 22:00",95,Esztergom,Hungary,45.55221,18.86517,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,22.9,,Danube River Basin,Danube River Basin,,,
20754,JDS4 LVSPE,Real Sample,River water 29 Hercegszanto - Batina - Bezdan,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",96,Esztergom,Hungary,45.914079,18.801928,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,23.6,,Danube River Basin,Danube River Basin,,,
20755,JDS4 LVSPE,Real Sample,River water 29 Hercegszanto - Batina - Bezdan,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",95,Esztergom,Hungary,45.914079,18.801928,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,23.6,,Danube River Basin,Danube River Basin,,,
20756,JDS4 LVSPE,Real Sample,River water 28 Baja,"Tue, 07/09/2019 - 22:00","Tue, 06/04/2019 - 22:00",96,Esztergom,Hungary,46.201182,18.925556,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,22.8,,Danube River Basin,Danube River Basin,,,
20757,JDS4 LVSPE,Real Sample,River water 28 Baja,"Tue, 07/09/2019 - 22:00","Tue, 06/04/2019 - 22:00",95,Esztergom,Hungary,46.201182,18.925556,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,22.8,,Danube River Basin,Danube River Basin,,,
20758,JDS4 LVSPE,Real Sample,River water 27 Paks,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",96,Esztergom,Hungary,46.633827,18.877346,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,23.0,,Danube River Basin,Danube River Basin,,,
20759,JDS4 LVSPE,Real Sample,River water 27 Paks,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",95,Esztergom,Hungary,46.633827,18.877346,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,23.0,,Danube River Basin,Danube River Basin,,,
20760,JDS4 LVSPE,Real Sample,River water 26 Dunafoldvar,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",96,Esztergom,Hungary,46.815543,18.924702,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,22.8,,Danube River Basin,Danube River Basin,,,
20761,JDS4 LVSPE,Real Sample,River water 26 Dunafoldvar,"Mon, 07/08/2019 - 22:00","Mon, 06/03/2019 - 22:00",95,Esztergom,Hungary,46.815543,18.924702,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,22.8,,Danube River Basin,Danube River Basin,,,
20762,JDS4 LVSPE,Real Sample,River water 25 Tass,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",96,Esztergom,Hungary,46.033748,18.977803,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.8,26.9,,Danube River Basin,Danube River Basin,,,
20763,JDS4 LVSPE,Real Sample,River water 25 Tass,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",95,Esztergom,Hungary,46.033748,18.977803,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.8,26.9,,Danube River Basin,Danube River Basin,,,
20764,JDS4 LVSPE,Real Sample,River water 24 Budapest downstream - M0 bridge,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",96,Esztergom,Hungary,47.386701,19.010416,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,22.7,,Danube River Basin,Danube River Basin,,,
20765,JDS4 LVSPE,Real Sample,River water 24 Budapest downstream - M0 bridge,"Sun, 07/07/2019 - 22:00","Sun, 06/02/2019 - 22:00",95,Esztergom,Hungary,47.386701,19.010416,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,22.7,,Danube River Basin,Danube River Basin,,,
20766,JDS4 LVSPE,Real Sample,River water 23 Budapest upstream - Megyeri Bridge,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",96,Esztergom,Hungary,47.606306,19.095476,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,23.1,,Danube River Basin,Danube River Basin,,,
20767,JDS4 LVSPE,Real Sample,River water 23 Budapest upstream - Megyeri Bridge,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",95,Esztergom,Hungary,47.606306,19.095476,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,23.1,,Danube River Basin,Danube River Basin,,,
20768,JDS4 LVSPE,Real Sample,River water 22 Szob,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",96,Esztergom,Hungary,47.815262,18.861795,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,22.7,,Danube River Basin,Danube River Basin,,,
20769,JDS4 LVSPE,Real Sample,River water 22 Szob,"Sat, 07/06/2019 - 22:00","Sat, 06/01/2019 - 22:00",95,Esztergom,Hungary,47.815262,18.861795,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.6,22.7,,Danube River Basin,Danube River Basin,,,
20770,JDS4 LVSPE,Real Sample,River water 21 Salka,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",96,Stupava,Slovakia,47.88596,18.76256,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,25.0,,Danube River Basin,Danube River Basin,,,
20771,JDS4 LVSPE,Real Sample,River water 21 Salka,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",95,Stupava,Slovakia,47.88596,18.76256,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,25.0,,Danube River Basin,Danube River Basin,,,
20772,JDS4 LVSPE,Real Sample,River water 20 Kamenica,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",96,Stupava,Slovakia,47.827052,18.72107,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,23.3,,Danube River Basin,Danube River Basin,,,
20773,JDS4 LVSPE,Real Sample,River water 20 Kamenica,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",95,Stupava,Slovakia,47.827052,18.72107,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,23.3,,Danube River Basin,Danube River Basin,,,
20774,JDS4 LVSPE,Real Sample,River water 19 Komarno,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",96,Stupava,Slovakia,47.76091,18.14233,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,25.1,,Danube River Basin,Danube River Basin,,,
20775,JDS4 LVSPE,Real Sample,River water 19 Komarno,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",95,Stupava,Slovakia,47.76091,18.14233,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,25.1,,Danube River Basin,Danube River Basin,,,
20776,JDS4 LVSPE,Real Sample,River water 18 Gonyu,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",96,Stupava,Slovakia,47.746329,17.853306,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.4,21.6,,Danube River Basin,Danube River Basin,,,
20777,JDS4 LVSPE,Real Sample,River water 18 Gonyu,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",95,Stupava,Slovakia,47.746329,17.853306,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.4,21.6,,Danube River Basin,Danube River Basin,,,
20778,JDS4 LVSPE,Real Sample,River water 17 Venek,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",96,Stupava,Slovakia,47.745198,17.807639,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.4,24.3,,Danube River Basin,Danube River Basin,,,
20779,JDS4 LVSPE,Real Sample,River water 17 Venek,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",95,Stupava,Slovakia,47.745198,17.807639,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.4,24.3,,Danube River Basin,Danube River Basin,,,
20780,JDS4 LVSPE,Real Sample,River water 16 Medvedov Medve,"Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",96,Stupava,Slovakia,47.794793,17.659407,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,21.3,,Danube River Basin,Danube River Basin,,,
20781,JDS4 LVSPE,Real Sample,River water 16 Medvedov Medve,"Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",95,Stupava,Slovakia,47.794793,17.659407,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.5,21.3,,Danube River Basin,Danube River Basin,,,
20782,JDS4 LVSPE,Real Sample,"River water 15 Cunovo, Gabcikovo resevoir","Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",96,Stupava,Slovakia,48.035975,17.23098,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,20.6,,Danube River Basin,Danube River Basin,,,
20783,JDS4 LVSPE,Real Sample,"River water 15 Cunovo, Gabcikovo resevoir","Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",95,Stupava,Slovakia,48.035975,17.23098,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.7,20.6,,Danube River Basin,Danube River Basin,,,
20784,JDS4 LVSPE,Real Sample,River water 14 Bratislava,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",96,Stupava,Slovakia,48.13948,17.104089,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.24,20.4,,Danube River Basin,Danube River Basin,,,
20785,JDS4 LVSPE,Real Sample,River water 14 Bratislava,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",95,Stupava,Slovakia,48.13948,17.104089,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.24,20.4,,Danube River Basin,Danube River Basin,,,
20786,JDS4 LVSPE,Real Sample,River water 13 Devin,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",96,Stupava,Slovakia,48.191051,16.976016,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.94,23.1,,Danube River Basin,Danube River Basin,,,
20787,JDS4 LVSPE,Real Sample,River water 13 Devin,"Fri, 07/05/2019 - 22:00","Fri, 05/31/2019 - 22:00",95,Stupava,Slovakia,48.191051,16.976016,,Whole water with determination on each separate phase (sum of all phases),,,0.1,7.94,23.1,,Danube River Basin,Danube River Basin,,,
20788,JDS4 LVSPE,Real Sample,River water 12 Lanzhot,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",96,Breclav,Czech Republic,48.687035,16.988535,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,25.0,,Danube River Basin,Danube River Basin,,,
20789,JDS4 LVSPE,Real Sample,River water 12 Lanzhot,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",95,Breclav,Czech Republic,48.687035,16.988535,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,25.0,,Danube River Basin,Danube River Basin,,,
20790,JDS4 LVSPE,Real Sample,River water 11 Pohansko,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",96,Breclav,Czech Republic,48.723556,16.884981,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,24.2,,Danube River Basin,Danube River Basin,,,
20791,JDS4 LVSPE,Real Sample,River water 11 Pohansko,"Thu, 07/04/2019 - 22:00","Thu, 05/30/2019 - 22:00",95,Breclav,Czech Republic,48.723556,16.884981,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.2,24.2,,Danube River Basin,Danube River Basin,,,
20792,JDS4 LVSPE,Real Sample,"River water 10 Hainburg, upstream Morava","Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",96,Linz,Austria,48.151363,16.943437,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.3,20.6,,Danube River Basin,Danube River Basin,,,
20793,JDS4 LVSPE,Real Sample,"River water 10 Hainburg, upstream Morava","Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",95,Linz,Austria,48.151363,16.943437,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.3,20.6,,Danube River Basin,Danube River Basin,,,
20794,JDS4 LVSPE,Real Sample,River water 09 Klosterneuburg,"Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",96,Linz,Austria,48.329499,16.332155,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.16,19.3,,Danube River Basin,Danube River Basin,,,
20795,JDS4 LVSPE,Real Sample,River water 09 Klosterneuburg,"Wed, 07/03/2019 - 22:00","Wed, 05/29/2019 - 22:00",95,Linz,Austria,48.329499,16.332155,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.16,19.3,,Danube River Basin,Danube River Basin,,,
20796,JDS4 LVSPE,Real Sample,River water 08 Oberloiben,"Tue, 07/02/2019 - 22:00","Tue, 05/28/2019 - 22:00",96,Linz,Austria,48.385326,15.533342,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.22,19.3,,Danube River Basin,Danube River Basin,,,
20797,JDS4 LVSPE,Real Sample,River water 08 Oberloiben,"Tue, 07/02/2019 - 22:00","Tue, 05/28/2019 - 22:00",95,Linz,Austria,48.385326,15.533342,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.22,19.3,,Danube River Basin,Danube River Basin,,,
20798,JDS4 LVSPE,Real Sample,River water 07 Enghagen,"Tue, 07/02/2019 - 22:00","Tue, 05/28/2019 - 22:00",96,Linz,Austria,48.241034,14.513545,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.3,18.5,,Danube River Basin,Danube River Basin,,,
20799,JDS4 LVSPE,Real Sample,River water 07 Enghagen,"Tue, 07/02/2019 - 22:00","Tue, 05/28/2019 - 22:00",95,Linz,Austria,48.241034,14.513545,,Whole water with determination on each separate phase (sum of all phases),,,0.1,8.3,18.5,,Danube River Basin,Danube River Basin,,,
